"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 07 19:05:23 GMT 2024","Sun Apr 07 19:05:28 GMT 2024","4694","tests.frontend","test_header","","","","Проверка футера",""
"passed","Sun Apr 07 19:01:45 GMT 2024","Sun Apr 07 19:01:55 GMT 2024","9862","tests.frontend","test_e2e_build","","","","test_create_build_with_empty_id[chromium]",""
"passed","Sun Apr 07 19:01:06 GMT 2024","Sun Apr 07 19:01:15 GMT 2024","8666","tests.frontend","test_e2e_build","","","","test_create_build_with_empty_name[chromium]",""
"passed","Sun Apr 07 18:58:44 GMT 2024","Sun Apr 07 18:58:44 GMT 2024","26","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
"passed","Sun Apr 07 19:02:54 GMT 2024","Sun Apr 07 19:02:57 GMT 2024","3475","tests.frontend","test_e2e_project","","","","Проверка создания проекта UI","Тест проверяет создание нового проекта через UI"
"passed","Sun Apr 07 19:03:18 GMT 2024","Sun Apr 07 19:03:24 GMT 2024","5723","tests.frontend","test_e2e_project","","","","Проверка удаления проекта UI","Тест проверяет удаление проекта через UI"
"passed","Sun Apr 07 18:58:34 GMT 2024","Sun Apr 07 18:58:34 GMT 2024","47","tests.backend","test_build","TestBuild","","","Проверка удаления билда","Тест проверяет удаление билда"
"passed","Sun Apr 07 18:58:54 GMT 2024","Sun Apr 07 18:58:54 GMT 2024","9","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта с пустым телом","Тест проверяет невозможность создания проекта c пустым телом"
"passed","Sun Apr 07 19:02:25 GMT 2024","Sun Apr 07 19:02:33 GMT 2024","7747","tests.frontend","test_e2e_project","","","","Проверка создания проекта UI","Тест проверяет создание нового проекта через UI"
"passed","Sun Apr 07 19:04:48 GMT 2024","Sun Apr 07 19:04:55 GMT 2024","6711","tests.frontend","test_e2e_project","","","","test_create_project_with_nonlatin_id[chromium]",""
"passed","Sun Apr 07 18:58:03 GMT 2024","Sun Apr 07 18:58:03 GMT 2024","15","tests.backend","test_build","TestBuild","","","Проверка невозможность создания билда с пустым телом","Тест проверяет невозможность создания билда c пустым телом"
"passed","Sun Apr 07 19:00:16 GMT 2024","Sun Apr 07 19:00:34 GMT 2024","18093","tests.frontend","test_e2e_build","","","","Проверка удаления билда UI","Тест проверяет удаление билда через UI"
"passed","Sun Apr 07 18:59:48 GMT 2024","Sun Apr 07 18:59:55 GMT 2024","7060","tests.frontend","test_e2e_build","","","","Проверка создания билда UI","Тест проверяет создание нового билда через UI"
"passed","Sun Apr 07 18:58:49 GMT 2024","Sun Apr 07 18:58:49 GMT 2024","25","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
"passed","Sun Apr 07 19:02:16 GMT 2024","Sun Apr 07 19:02:19 GMT 2024","3549","tests.frontend","test_e2e_build","","","","test_create_build_with_empty_id[webkit]",""
"passed","Sun Apr 07 18:58:23 GMT 2024","Sun Apr 07 18:58:23 GMT 2024","71","tests.backend","test_build","TestBuild","","","Проверка удаления билда","Тест проверяет удаление билда"
"passed","Sun Apr 07 19:05:46 GMT 2024","Sun Apr 07 19:05:48 GMT 2024","2387","tests.frontend","test_header","","","","Проверка футера",""
"passed","Sun Apr 07 19:05:35 GMT 2024","Sun Apr 07 19:05:39 GMT 2024","3838","tests.frontend","test_header","","","","Проверка футера",""
"passed","Sun Apr 07 18:57:47 GMT 2024","Sun Apr 07 18:57:47 GMT 2024","529","tests.backend","test_build","TestBuild","","","Проверка создания билда","Тест проверяет создание нового билда"
"passed","Sun Apr 07 18:57:53 GMT 2024","Sun Apr 07 18:57:53 GMT 2024","43","tests.backend","test_build","TestBuild","","","Проверка создания билда","Тест проверяет создание нового билда"
"passed","Sun Apr 07 18:59:09 GMT 2024","Sun Apr 07 18:59:09 GMT 2024","25","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта c занятым именем","Тест проверяет невозможность создания проекта c уже занятым именем"
"passed","Sun Apr 07 18:58:39 GMT 2024","Sun Apr 07 18:58:39 GMT 2024","23","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
"passed","Sun Apr 07 19:00:56 GMT 2024","Sun Apr 07 19:01:00 GMT 2024","4555","tests.frontend","test_e2e_build","","","","Проверка удаления билда UI","Тест проверяет удаление билда через UI"
"passed","Sun Apr 07 19:05:15 GMT 2024","Sun Apr 07 19:05:17 GMT 2024","2746","tests.frontend","test_e2e_project","","","","test_create_project_with_nonlatin_id[webkit]",""
"passed","Sun Apr 07 18:58:13 GMT 2024","Sun Apr 07 18:58:13 GMT 2024","35","tests.backend","test_build","TestBuild","","","Проверка невозможности создания одинаковых билдов","Тест проверяет невозможность создания одинаковых билдов"
"passed","Sun Apr 07 18:58:08 GMT 2024","Sun Apr 07 18:58:08 GMT 2024","63","tests.backend","test_build","TestBuild","","","Проверка невозможности создания одинаковых билдов","Тест проверяет невозможность создания одинаковых билдов"
"passed","Sun Apr 07 19:04:05 GMT 2024","Sun Apr 07 19:04:08 GMT 2024","2977","tests.frontend","test_e2e_project","","","","test_create_project_with_empty_name[webkit]",""
"passed","Sun Apr 07 18:58:59 GMT 2024","Sun Apr 07 18:58:59 GMT 2024","25","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта c занятым именем","Тест проверяет невозможность создания проекта c уже занятым именем"
"passed","Sun Apr 07 19:01:36 GMT 2024","Sun Apr 07 19:01:39 GMT 2024","3806","tests.frontend","test_e2e_build","","","","test_create_build_with_empty_name[webkit]",""
"passed","Sun Apr 07 19:04:28 GMT 2024","Sun Apr 07 19:04:33 GMT 2024","5236","tests.frontend","test_e2e_project","","","","test_create_project_with_empty_id[firefox]",""
"passed","Sun Apr 07 19:00:41 GMT 2024","Sun Apr 07 19:00:49 GMT 2024","7081","tests.frontend","test_e2e_build","","","","Проверка удаления билда UI","Тест проверяет удаление билда через UI"
"passed","Sun Apr 07 19:03:40 GMT 2024","Sun Apr 07 19:03:46 GMT 2024","5994","tests.frontend","test_e2e_project","","","","test_create_project_with_empty_name[chromium]",""
"passed","Sun Apr 07 19:01:22 GMT 2024","Sun Apr 07 19:01:28 GMT 2024","6499","tests.frontend","test_e2e_build","","","","test_create_build_with_empty_name[firefox]",""
"passed","Sun Apr 07 19:03:03 GMT 2024","Sun Apr 07 19:03:10 GMT 2024","7603","tests.frontend","test_e2e_project","","","","Проверка удаления проекта UI","Тест проверяет удаление проекта через UI"
"passed","Sun Apr 07 19:02:02 GMT 2024","Sun Apr 07 19:02:09 GMT 2024","6287","tests.frontend","test_e2e_build","","","","test_create_build_with_empty_id[firefox]",""
"passed","Sun Apr 07 19:03:53 GMT 2024","Sun Apr 07 19:03:58 GMT 2024","4995","tests.frontend","test_e2e_project","","","","test_create_project_with_empty_name[firefox]",""
"passed","Sun Apr 07 19:04:14 GMT 2024","Sun Apr 07 19:04:21 GMT 2024","6575","tests.frontend","test_e2e_project","","","","test_create_project_with_empty_id[chromium]",""
