"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 18:23:23 GMT 2024","Fri Apr 05 18:23:23 GMT 2024","25","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта c занятым именем","Тест проверяет невозможность создания проекта c уже занятым именем"
"passed","Fri Apr 05 18:23:13 GMT 2024","Fri Apr 05 18:23:13 GMT 2024","24","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта c занятым именем","Тест проверяет невозможность создания проекта c уже занятым именем"
"passed","Fri Apr 05 18:22:22 GMT 2024","Fri Apr 05 18:22:22 GMT 2024","36","tests.backend","test_build","TestBuild","","","Проверка невозможности создания одинаковых билдов","Тест проверяет невозможность создания одинаковых билдов"
"passed","Fri Apr 05 18:22:37 GMT 2024","Fri Apr 05 18:22:37 GMT 2024","68","tests.backend","test_build","TestBuild","","","Проверка удаления билда","Тест проверяет удаление билда"
"passed","Fri Apr 05 18:22:27 GMT 2024","Fri Apr 05 18:22:27 GMT 2024","27","tests.backend","test_build","TestBuild","","","Проверка невозможности создания одинаковых билдов","Тест проверяет невозможность создания одинаковых билдов"
"passed","Fri Apr 05 18:22:11 GMT 2024","Fri Apr 05 18:22:12 GMT 2024","35","tests.backend","test_build","TestBuild","","","Проверка создания билда","Тест проверяет создание нового билда"
"passed","Fri Apr 05 18:22:01 GMT 2024","Fri Apr 05 18:22:01 GMT 2024","648","tests.backend","test_build","TestBuild","","","Проверка создания билда","Тест проверяет создание нового билда"
"passed","Fri Apr 05 18:22:32 GMT 2024","Fri Apr 05 18:22:32 GMT 2024","26","tests.backend","test_build","TestBuild","","","Проверка невозможности создания одинаковых билдов","Тест проверяет невозможность создания одинаковых билдов"
"passed","Fri Apr 05 18:22:17 GMT 2024","Fri Apr 05 18:22:17 GMT 2024","18","tests.backend","test_build","TestBuild","","","Проверка невозможность создания билда с пустым телом","Тест проверяет невозможность создания билда c пустым телом"
"passed","Fri Apr 05 18:22:06 GMT 2024","Fri Apr 05 18:22:06 GMT 2024","31","tests.backend","test_build","TestBuild","","","Проверка создания билда","Тест проверяет создание нового билда"
"passed","Fri Apr 05 18:23:18 GMT 2024","Fri Apr 05 18:23:18 GMT 2024","32","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта c занятым именем","Тест проверяет невозможность создания проекта c уже занятым именем"
"passed","Fri Apr 05 18:22:42 GMT 2024","Fri Apr 05 18:22:42 GMT 2024","40","tests.backend","test_build","TestBuild","","","Проверка удаления билда","Тест проверяет удаление билда"
"passed","Fri Apr 05 18:22:52 GMT 2024","Fri Apr 05 18:22:52 GMT 2024","20","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
"passed","Fri Apr 05 18:22:47 GMT 2024","Fri Apr 05 18:22:47 GMT 2024","44","tests.backend","test_build","TestBuild","","","Проверка удаления билда","Тест проверяет удаление билда"
"passed","Fri Apr 05 18:23:07 GMT 2024","Fri Apr 05 18:23:08 GMT 2024","7","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта с пустым телом","Тест проверяет невозможность создания проекта c пустым телом"
"passed","Fri Apr 05 18:23:02 GMT 2024","Fri Apr 05 18:23:02 GMT 2024","18","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
"passed","Fri Apr 05 18:22:57 GMT 2024","Fri Apr 05 18:22:57 GMT 2024","24","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
